x,y
-1.789103949840448848e+00,-2.795853245314170010e+00
-3.527682663845208566e-01,9.223061854725127517e+00
-6.788785465961019172e-01,5.976549281284762927e+00
-5.147294338697170346e-01,3.765350571675865066e+00
-1.444210688434472978e+00,6.735050815534901147e+00
9.013811053253542038e-01,1.269018195844219932e+00
-2.125377755999976248e+00,-1.938957435090231485e+01
3.166749559661511948e-01,6.212461337861683752e+00
-1.189017110793128662e+00,5.254882858777701671e+00
-4.608317724198652821e-01,1.127218909428682814e+01
-9.446687369040371318e-02,6.471384081992344939e+00
2.278105224209399982e+00,3.730219718679555996e+01
1.588394846852697606e+00,1.541290807776239902e+01
-5.768723972165992198e-01,2.564000254105970100e+00
-2.133869285746705924e-01,9.000699550613720845e+00
2.034748417263979370e+00,2.373758792576174059e+01
3.117863250762684668e-01,5.976784494219090860e+00
2.240334126846997620e+00,3.885425308495388919e+01
-7.210591599043539857e-01,8.689769732717625317e+00
1.673323281346962843e-01,4.154378190622097122e+00
-1.982136343661651701e+00,-4.670306318790251154e+00
1.378958694159304610e+00,9.769803209928420884e+00
2.471871990152733733e+00,5.053806703161951219e+01
-7.163659611376920200e-01,7.333428614164050785e+00
-1.769128972054267113e+00,-8.185720505364878719e+00
1.746544111201401073e+00,1.682071223405537452e+01
1.706299069169470606e+00,1.816409586272769872e+01
1.553335019883463231e+00,1.936922159266057974e+01
-2.240833684584241148e+00,-1.497904290223736012e+01
2.294320199788470571e+00,4.201720374618399489e+01
-2.458733585020562273e+00,-2.526717434521816585e+01
-3.328763032756477114e-01,1.033303992518823655e+01
-1.336472046301317995e+00,1.780905371095329759e+00
-1.393581038433420405e+00,-8.274738010534932187e+00
4.090203109160344686e-01,1.102457910775466488e+01
-9.126716493494479998e-02,1.004379195395144464e+01
-1.542376520082795910e+00,-6.595397643476018423e+00
-7.896372251894860916e-01,3.515849352151166229e+00
1.784457893215080970e+00,2.196912688839379868e+01
-7.701178454617756408e-01,6.914094700558125695e+00
-2.092877237609373609e+00,-3.027300782061796980e+00
-5.629358080853107404e-01,1.810634459417358233e+00
-2.116921002219423364e+00,-8.012416152183577722e+00
1.744029460050154468e+00,2.780362168560165514e+01
1.798969790091923482e+00,2.989755407716658553e+01
-1.756921253681831940e+00,-6.992630064167322246e-01
6.433351474692369232e-01,8.062496092719502627e+00
-1.470197882530613009e+00,-6.258905487972896253e+00
-5.430527246549985421e-01,9.550750835562484831e-01
1.187466624418633376e+00,3.373422959929018639e+00
1.471604536321382772e+00,4.436341946636876088e+00
2.555821241554668166e+00,5.538734906467918506e+01
-1.406770727833601242e+00,-9.578447890189448088e+00
1.051494620093988530e+00,5.292983491153517406e+00
9.072625216955312322e-01,2.859506482586162690e-01
1.151181017378624327e+00,7.982465518204601373e+00
-6.163334985137405297e-01,6.381649505881757278e+00
1.501164035100622796e+00,1.784843131722076137e+01
-2.058206861482704264e-01,5.119576638701254012e+00
-2.362007333633281192e+00,-1.365868055162740013e+01
-1.256662768747063286e+00,-5.183267213227374270e+00
-9.663869514736150856e-02,4.630087418774363250e+00
9.431382876370568713e-01,1.683550410978997647e+01
-1.959709817574809554e+00,-2.830494384753587944e+00
1.685516088356233455e+00,1.243305467592733216e+01
-2.503699554102670755e-01,-1.832080270005635114e+00
1.821947290942467879e+00,1.430864424788954281e+01
3.834683739082495046e-01,-7.219039244274227940e-01
-1.793577568409477685e+00,-1.956450413008260369e+01
-2.243090528878753265e+00,-1.150363884725882713e+01
-9.205047255976974707e-01,6.402906499140171626e+00
2.061365168337621956e+00,3.095766056613351935e+01
5.225870606414135811e-01,2.248960332325405709e+00
1.531376834346920957e+00,1.765019245791554070e+01
2.458324740917304130e+00,5.349874412653012001e+01
2.034389962699865606e+00,2.773794797744799467e+01
-5.634091398132758943e-01,2.983914071722455041e+00
-9.701227087124072446e-01,2.603819806411925342e+00
-7.402693248511009738e-01,1.000989577566929967e+00
-9.760003782641505365e-01,-2.714755824473467971e+00
3.529833074125893200e-01,7.754403597226573908e+00
8.760079725260618844e-01,-8.839140446277671259e-02
-1.139466789206985187e+00,-5.909978045032442395e+00
-2.116285356639472592e+00,-1.852476930207927808e+01
-9.858499756833700722e-01,2.322563344736588320e+00
-1.484786164744786585e-01,2.631471383146183562e+00
-5.251409877768660195e-01,2.699866972067050064e+00
-1.766262693108253679e+00,-6.555822290441555289e+00
7.586301869002268772e-01,8.939670460369596228e+00
-1.541061912492312169e+00,2.382952197337712352e+00
-1.048477863599721394e+00,2.394312093252480622e+00
5.581584127852801114e-02,6.137467539511744619e+00
-9.036244224283604964e-01,-6.048029434690535666e+00
-2.209739322715261967e+00,-1.589882700281021144e+01
-2.076525433280798083e+00,-1.070929154052027776e+01
-3.929705563506539212e-01,1.070579405986750388e+01
2.002622649423829504e+00,2.947671039821085515e+01
-5.908662764169159143e-01,-7.679429329597882159e-01
-1.341915329952974023e+00,1.910810035013920549e+00
-5.070200250139462739e-01,2.307861560511299537e+00
-1.474990832039341448e+00,4.061934152825466882e+00
-2.121796798569567599e+00,-1.043517471180635958e+01
-3.354927666424788457e-01,4.008971559088492675e+00
9.578860447833215108e-01,1.450681131448255101e+01
-1.458384404912508758e+00,-1.751627758498492504e+00
2.327886985405315912e+00,3.778129397020901337e+01
1.638121873939815787e+00,2.089541276169777007e+01
-2.760865298634783138e-01,8.304108196500155969e+00
-1.771941408621035441e+00,-5.255281778696065942e-01
1.388789612495351378e+00,1.020279818650631398e+01
-1.679659205397309174e-01,5.710471675637128541e+00
-1.464255714413248199e+00,-2.897887918280028785e-02
-6.930816757552570317e-01,-3.760169997897697680e+00
1.480958658235554060e+00,1.194404051665924982e+01
-8.886540976985680684e-01,1.236024541398154986e+00
1.709621934991920389e+00,2.052663306232083329e+01
4.695630267695191096e-01,-2.800447600873622989e+00
1.436948305665210146e+00,7.829392512288287698e+00
6.432009126724289594e-01,5.354396491494672894e+00
1.986553990982223405e+00,2.741844535494797697e+01
1.680604208236454733e-01,-1.364874341398628843e+00
2.060481420132312724e+00,3.398239386234261161e+01
2.241471340703418136e+00,3.600154288036963379e+01
9.252781085827708196e-01,1.204823269250298523e+01
-1.663844125391439110e+00,-1.347269119760559697e+01
6.437606718476818202e-01,1.312173630607587427e+01
-9.232562744622490047e-01,-8.483674048301431014e+00
-1.746144311855928999e+00,-1.740471205649233521e+00
-1.988760242299275838e+00,-1.547188327200444746e+01
-1.301566225612956540e+00,-2.749439341840189677e+00
1.132830231764828000e+00,8.332819968006070610e+00
-1.287021698244152024e+00,-9.373363335866438106e-01
-1.491774251473902968e+00,-4.552176324035094979e+00
-9.484671734002385612e-01,4.915031286059255322e+00
2.255009673306760831e+00,5.398207490974879619e+01
6.913611392160470270e-01,6.224244022119330921e+00
2.015479874677529315e-01,7.805268940165270841e+00
-6.626223078509399511e-02,7.185617639537534629e+00
2.418624278127263771e+00,5.097267252188617448e+01
-1.693224291827275518e+00,-1.392485273761215048e+01
1.089694672728336755e+00,5.417700177584607424e+00
-1.243880579915220830e+00,7.580083166620594781e+00
9.531685360471721102e-01,9.181717076883007422e+00
1.780894540913253166e-01,-9.342765266501453780e-01
-9.197599599698038642e-01,2.794508433954229876e+00
-6.453231057012338567e-01,-4.481004220901085411e+00
-1.179032761435840015e+00,6.000846988059698184e+00
-1.140224916435510494e-01,6.042045231645808201e+00
1.131992379033405882e+00,7.350655869228091888e+00
-1.422216338979639172e+00,-2.496892718140371503e+00
1.698059322068138144e+00,5.657354334128232409e+00
1.840243917316686684e+00,1.922010498333915152e+01
-1.472636841406341990e+00,-1.232021355283206354e+01
2.574575210340344089e+00,5.434547356960813147e+01
1.158321277766581447e+00,2.969470475304032853e+00
3.072746124878152352e-01,2.536498104786626406e+00
-1.832925148736712861e+00,-9.949964834075272435e+00
1.649047964416612944e+00,2.053133963130929374e+01
7.170215772253444309e-01,9.084361149464299956e+00
1.563528398359091964e-01,1.545165667510941088e+00
1.496502231314621900e+00,1.378948844732353152e+01
2.212591720626412073e+00,3.973302042803197054e+01
4.216189609589714449e-01,4.264497505520745690e-01
-5.872983254772204953e-01,-9.436350371378921409e+00
7.833690031684261701e-01,8.275206697809489143e+00
8.729056009869368138e-02,4.869819058569468950e-02
4.850214245060258111e-01,7.693666771296831186e+00
-3.594192616539944041e-01,-5.429573381943839649e+00
-2.271579067291654930e+00,-8.125586220099471291e+00
1.424559431256081643e+00,7.473194452672315080e+00
-2.961461676341761162e-01,5.322626931037204301e+00
2.451812581508507005e+00,4.327154260802630859e+01
2.115128301191361970e+00,2.513132930109730623e+01
-2.198412427743977604e-01,8.670510191090894381e+00
-2.439779327156716970e+00,-7.793110771635530121e+00
-1.622930849766540895e+00,-3.438793885276671958e+00
1.731828952675349420e+00,1.685694031628460721e+01
-7.760205885748302501e-01,-2.536097932019931278e+00
-2.093807230362364713e+00,-1.306763069293519308e+01
1.104689113855016780e+00,1.523755803902007777e+01
3.639701526839127510e-01,1.191427428099630248e+01
1.918538783639236023e+00,2.703356939020721228e+01
1.446943616637187333e-02,2.708157917834446593e+00
1.759801886258914871e+00,2.712289528571345087e+01
-2.529446536224189135e+00,-1.405997134653454239e+01
-2.442273978992409944e+00,-1.724644889220378019e+01
1.552397707966211016e-01,9.103917423576731949e+00
1.487162317799074485e+00,7.806226926725488013e+00
-1.227315970813428692e+00,7.737646377327247471e-01
2.506690042116185069e+00,4.673568116287944463e+01
-1.375617805618750911e+00,-4.543110527118146891e+00
1.730881125776722929e+00,1.613388867013968309e+01
-1.643295890207716825e+00,3.174571861671049433e-01
-2.078193022889250230e+00,-1.686958960172442445e+01
-1.978840554974157895e+00,-4.385933832520778175e+00
2.120379666799089513e+00,3.509747533386733664e+01
-9.218266964353178938e-01,5.694198808944863188e+00
1.412962453554240216e+00,1.858071469511403606e+01
-4.335368328845300434e-01,6.531989118228152869e+00
-1.473855512422870717e+00,-6.291503212920597221e-01
-1.797177329934724677e+00,-3.997884710800780450e+00
8.852622135572016937e-01,6.999100359119906578e+00
1.542664775366942465e+00,1.039442738000069966e+01
7.274973507650424054e-01,4.977721991746967944e+00
5.656724524610289295e-01,1.153583640392187171e+01
-3.595851968380961994e-01,-4.588927237782858271e-01
3.497423312436067633e-01,1.349825544375613262e+01
-2.466009201762685343e+00,-2.011740426859158859e+01
1.599013920989216242e+00,1.174930576542025662e+01
-8.988159812592939613e-01,8.194144409467405410e-01
1.613526335294543923e+00,1.135662239984403143e+01
1.362819957912452251e+00,2.011888910959887511e+01
-1.653487742928145154e+00,-6.547326868645871656e+00
-2.481131293340336774e-01,6.613302052993634383e+00
-6.372951667381460128e-01,6.543714762231016557e+00
1.750875089146940677e+00,1.610964135545268761e+01
5.492255479610972380e-01,7.345260759911372617e+00
2.029282578931036252e+00,2.686621620214785366e+01
-1.604751715943304458e+00,-6.093282127286310690e+00
2.610359531585935589e+00,4.792232610708354912e+01
-1.238199453013773876e+00,-6.301742645479025740e+00
-6.760578326854843612e-02,1.113861647452556625e+01
-2.185924296617021589e+00,-6.166524905166017589e+00
-2.950325651081637801e-01,-5.255823472268103203e+00
-2.476994249029204731e+00,-8.952254651786041961e+00
-9.233316884951039416e-01,-2.796283891631103913e-01
-1.227439342976235137e+00,-5.208202699855110751e+00
-2.619841869346788976e-01,8.854387722298762142e+00
1.349784067912022767e+00,1.490640339782369139e+01
5.158369599129360994e-01,4.971727334386455865e+00
-2.213213101027904806e+00,-1.015425278341913540e+01
2.481260801898910628e+00,5.893278633283146917e+01
-8.495942249239669675e-01,4.143439063086637120e+00
1.722155241531219960e-01,1.135508534213427012e+01
1.357619800497619655e+00,1.786315080375799269e+01
1.747045136281823785e+00,2.991899266547660474e+01
-2.545081669047685402e+00,-2.053340909340929343e+01
1.925022993737897092e+00,1.866610757802120091e+01
1.516329463276025358e+00,1.671177126511200228e+01
-1.369275657587037509e+00,4.397713749292360141e+00
2.071984595675688823e+00,3.562453581373655709e+01
-8.249510992092214945e-01,4.830522271483940422e+00
-1.309132544178644331e+00,-1.727473367788605163e+00
-1.396560930600983852e+00,-9.326973951230174364e+00
-1.481774882305544772e+00,-2.956928601945897128e+00
-7.602726883769355126e-01,-4.306508538396105479e-01
1.932760469618173715e+00,2.391761547167396529e+01
1.596645284820280564e+00,7.679795310926301966e+00
2.393695951213091089e+00,5.787490404702406011e+01
1.757701212679414260e+00,2.143741358893840498e+01
-4.672575820273833780e-01,8.220981595098002970e+00
2.035200247042132204e+00,3.429794998078099155e+01
2.422206797491076813e+00,3.833982902309247009e+01
1.678477864710053780e+00,1.696724210064639848e+01
2.598252677100644448e+00,4.475801316395670426e+01
-2.347058438497871879e+00,-1.728827386980496073e+01
5.741848354180059122e-01,-4.185220659564839352e+00
8.559590078164921456e-01,5.899105427848682304e+00
-1.228551047525976214e+00,-6.111318711694375239e+00
1.369925732102932558e+00,9.910835326453545591e+00
-2.107809683931183731e+00,-1.085261296466836889e+01
2.306808021821497245e+00,4.148846386874804182e+01
1.282377732310057361e+00,5.541178253376152441e+00
-1.329126385004150812e+00,4.000420726716742426e-01
-7.405811354550132508e-01,9.337045506699196196e+00
2.425069049518210895e-01,8.632685080343240003e+00
2.168330188822768623e+00,2.057140003157907415e+01
-1.688052622510671341e+00,-1.105754018542472039e+01
-1.918596783375889459e+00,-9.823242428868162790e+00
-2.063190917230027566e+00,-1.483527683601622016e+01
1.954231917468077340e+00,3.016613626786532265e+01
6.353250580419942395e-01,7.195611198853317347e+00
6.387079147639811438e-01,1.002713925079384616e+01
6.564008117253948837e-01,1.446030729294748696e+01
1.115765963520521264e+00,1.212685218275105470e+01
2.258337259087890736e+00,4.798790020622128338e+01
-2.318402318653688177e+00,-8.320151925451789054e+00
-1.526146908039767602e+00,2.196574965602165364e+00
-1.092581931074580570e+00,-1.106000549831501978e+01
-1.808676143325372021e-01,-1.557950455025701508e+00
-1.121421606019023631e+00,-4.056600644316978865e+00
-2.071691651777411547e+00,-4.813589997970725953e+00
-2.115827615585637922e+00,-1.291470649882536215e+01
-8.496361570641373095e-01,2.454119734422281152e+00
-1.111541420292402771e+00,4.371177630596471353e+00
-8.307458700001369989e-01,7.556939001981862525e+00
1.688759340664383046e+00,2.456921845238812807e+01
2.288449205180525858e+00,4.617138619587894510e+01
-4.669735351362174214e-01,-4.015044348329640300e+00
-2.515406196515230342e+00,-1.144928011420241631e+01
8.655634722502825174e-01,8.460686738918642646e+00
2.078252791606626904e+00,2.590536377297379644e+01
1.795942453124060423e+00,2.751332285759754015e+01
-1.975575056126070539e+00,-7.025504606872404523e+00
2.436170420014090787e+00,4.095364992475030874e+01
-2.907313724157927770e-01,1.460497122753827348e+01
-1.951721968815553376e+00,-1.116455301699275893e+01
1.612620924734371020e+00,2.182942793306535023e+01
3.272394043622148807e-01,8.387396601828982057e+00
1.125142720930903284e+00,1.144337342917716072e+01
1.400864163851895272e+00,1.389186183316032341e+01
-7.268587926825250678e-01,7.632001393998002925e+00
-4.013276218328082900e-01,1.724583571381749003e+00
-2.719427746113124433e-01,1.546402662450106380e+00
1.992864353125342936e+00,2.459189814782591910e+01
4.978975341114883491e-01,-2.395282663414628921e+00
1.026335381338892461e+00,5.117477471492207997e+00
-1.969867436589969767e+00,-2.902379746588550802e+00
1.896990947705502029e+00,2.955215209913867724e+01
1.978260352085617235e+00,2.525791329009273412e+01
2.129117276571546924e+00,2.705824467962816371e+01
-2.405960416171369687e+00,-9.655041253499266674e+00
-1.823388844615452919e+00,-9.652988523547607613e+00
-5.830535311716604774e-01,6.187590086504917153e+00
2.425021454126766174e-01,1.417321283031733259e+01
4.091634979996179311e-01,6.849816676108179792e+00
1.767491342189055237e+00,1.647477988660519799e+01
-8.509102437801787655e-01,-4.816150284204199217e-01
-2.127454730258217630e+00,-9.053282942285729717e+00
1.910543634951791026e+00,1.679063088094236988e+01
-1.507996522144178009e+00,-8.885494825752548564e+00
1.761101757785002775e+00,3.544674474947689902e+01
2.192916908991829339e-01,8.650133965131651337e+00
3.020960000357878483e-01,-4.605726330759087439e+00
-9.729349830547274758e-01,-7.191629412798683951e+00
4.016391261053071648e-01,9.496517166114600172e+00
-1.691435767034807913e+00,-7.256503168385514790e+00
1.307009575255229983e+00,9.356185071013378263e+00
-1.324705256890508442e+00,2.657297731278148167e-01
1.692303475320555028e+00,1.827549242672136387e+01
-6.678988784418848912e-01,4.748963764056604475e+00
2.514424044318225526e+00,4.562964325640098195e+01
-1.905778189860141136e+00,-6.663758297985316048e-01
-2.299188869237329680e+00,-1.326045522059665061e+01
2.002332586050258101e+00,2.271890722642233484e+01
5.606044814146201594e-01,1.126914032945348154e+01
-1.051028882958695565e+00,2.561148752684820451e+00
-2.069477369284055346e+00,-8.129371086035602545e+00
2.088793049439578109e+00,1.949764490712501441e+01
-5.442280781116298760e-01,-4.802152139722486446e-01
-1.242371904264915949e+00,5.264767170839161459e+00
-1.183734706655267921e+00,-1.224264385936649102e+00
-2.039109974796243563e+00,-1.494991004455287076e+01
1.562691113229932149e+00,1.881399594160465227e+01
1.869832102142654495e+00,2.265840478329860019e+01
9.489928420155481215e-01,-6.227025772971117590e-02
-1.567028411616950834e+00,-3.658774820980069009e+00
-1.177699710776937692e-01,-3.293971076921309304e-02
-2.254046828411507164e+00,-5.395892088914337137e+00
-1.677034325218843547e+00,1.235859056981682969e-01
-8.823029706920071380e-02,6.596876506755663172e+00
1.132681531365795191e+00,7.930191241926939583e+00
1.850981258239492000e+00,3.960044483895904932e+01
6.004004246676353240e-01,4.435586295350535835e+00
-1.424267355318181716e+00,-7.670650698935300937e+00
-2.652091092261527061e-01,9.231566240960120240e+00
-3.976150706768183940e-01,8.588957128614433501e+00
1.308833752845553811e+00,1.572578043612949372e+01
1.713456417317318792e+00,1.770929922680683433e+01
1.112414946373633029e+00,1.253984909151142624e+01
-9.165439334984279984e-01,5.643060827386833900e+00
-6.921498889047869030e-01,6.095596898681741038e+00
6.205731264190248453e-01,7.276462927462248764e+00
-1.670867842454128782e+00,-4.915122943814731471e+00
-1.154549047144450835e+00,1.032601971482363190e+01
-4.339650300691333396e-01,1.250392385810484441e+01
-1.922197663347778585e-01,1.032918805386434968e+01
-8.255203006847622316e-01,6.713868505517011087e+00
1.044408022923460688e+00,2.817556020150522755e+00
1.841576818115442826e+00,1.892018559803716116e+01
1.440185166391681371e+00,1.697188890980676135e+01
-1.807093786890104914e+00,-5.868824860740378568e+00
2.028521070515280744e+00,3.059055305453444973e+01
-2.470708951687286881e+00,-1.312108698845628574e+01
1.809347903673986346e+00,9.694100306492918762e+00
1.075783945160770916e+00,3.548492571810311524e+00
-1.862279096323870009e+00,-3.686638640408273915e+01
-2.015944309069034990e+00,-1.134918632962609664e+01
-2.246019887957299233e+00,-1.568965309125903573e+01
-2.381186320451098126e+00,-1.108201790002508780e+01
1.183953593507914293e-01,4.547862055103511381e+00
2.075426910885935783e+00,2.370967011235855182e+01
-2.294324175371555530e+00,-1.379367197762367248e+01
-2.530718858765091395e-01,-2.081040038135750336e+00
5.073938041680799149e-02,4.181404933028760595e-01
1.884914103717347800e+00,2.154590390154131541e+01
3.001449774890048716e-01,1.641837879100075526e+01
2.229625940852257404e+00,4.837224831303017680e+01
3.908386824687786198e-01,3.391518765750504372e+00
-1.487990200195598911e+00,-8.138320851575526760e+00
-4.151368215687489815e-01,1.037354221291754186e+01
1.527465192722947007e+00,1.182594838007686100e+01
1.317247314667195246e+00,5.711277995967337873e+00
-1.264812577255476134e+00,-7.647451829540317547e+00
1.605074877949476786e+00,1.979027166934299586e+01
1.123889656675989945e+00,3.573079132774328315e-01
1.657603695937078792e+00,3.149638868468474229e+01
1.416155189646531309e-01,-4.699177605675464164e+00
1.157998282139421770e-01,-1.346047276844063667e+00
-1.739543282010737713e+00,-8.351349591768773450e+00
8.465648515088035619e-01,8.018708042849615580e+00
-1.955229810386824418e+00,-2.613415440714182836e+01
4.898878247311036493e-01,4.037772522087224480e+00
4.461289655827616607e-01,8.821350630244914726e+00
-1.142633447268559976e+00,3.534057943378177580e+00
1.837991080853862869e+00,2.007642919361032341e+01
5.885907814432081997e-01,7.124165246202359469e+00
4.957201606837887131e-01,9.876539099906135988e+00
2.214222660223542860e+00,3.567923729592602911e+01
-3.774107924134162406e-01,2.310329345024343173e+00
-1.295323364183631920e+00,-2.495250326047135481e+00
-5.081494465270811056e-02,1.077992536546958391e+01
-2.040218894129089744e+00,-2.050518258642496150e+00
-1.075478790413024077e+00,-7.171058934313573552e+00
1.199055307422505656e+00,2.270751293358879153e+00
-5.097782258677461265e-01,3.469672562661519244e+00
1.577564205540375353e+00,2.982096798733248733e+00
-1.000584634116311822e+00,7.115442705510683474e+00
1.595505346809660274e+00,1.755329946589600354e+01
-1.206770302225760094e+00,-6.363108673890094380e+00
-1.335424093843823545e+00,6.691259500682848582e+00
1.537709490755280850e+00,1.169919126300989198e+01
1.154974092499474025e+00,1.007633463424584264e+01
-2.416381141241282116e+00,-1.467160284178083707e+01
6.028413305954363199e-01,-4.412515467781208400e-01
8.292852295281052388e-01,1.348034258849385481e+01
2.126496594619281311e+00,2.620703887149085887e+01
7.151483527725659428e-01,3.811382160645760298e+00
1.918015993232579097e+00,2.038395536115037743e+01
-4.110478764555330344e-01,4.315001456097736998e+00
3.609301037279748492e-01,4.492202980762233011e+00
2.264895569272046549e-01,3.518283791496696900e+00
2.029372127032627038e+00,3.439090740584092032e+01
4.627190277295587517e-01,3.048285632012709190e+00
-1.683477591694605868e+00,-1.014815150031511948e+01
2.004612564452049828e+00,4.069923895581567308e+01
-5.575375184102440151e-01,-1.713848648546719478e+00
1.639591283099523622e+00,1.031569533008826944e+01
-2.257532029144551533e+00,-1.796174571186899627e+01
1.651511060084181137e+00,1.602592261302634213e+01
3.862317334293815518e-01,4.538072202093337282e+00
2.647526215616290424e-01,6.495110302736478047e+00
-2.041304359158529369e+00,-1.343867026593711245e+01
1.147249339718657613e+00,1.299127529311644835e+01
2.978492673180013206e-01,1.433108552348242082e+00
-9.187871829578455607e-01,-4.942913561654449950e+00
4.716321597280478395e-01,7.862050985415802273e+00
-1.298577412096355799e+00,-4.815435398050286864e+00
-2.448284518089576256e+00,-1.691566767942982707e+01
2.203812296721695541e-01,-8.260625161866510524e-01
1.666938667080283931e+00,2.035673290507473610e+01
-2.305555430592976407e+00,-1.557287743884583087e+01
-3.636835721304139679e-01,6.777435474442703445e+00
-1.565489820713311664e+00,-1.534240681624492897e+00
-2.296636604348402777e+00,-1.529876635172958110e+01
6.510742941645523141e-01,-1.168829475388127648e+00
-6.496932965473489752e-01,-8.337745771009861251e-01
-4.879147345976606043e-01,2.308334719033281690e+00
-8.075796616845882792e-01,1.405290026111141177e+00
-7.855829903640951795e-01,4.108404227512496121e+00
-1.989520357486030067e+00,-4.210210257426400204e+00
2.358694891678750349e-01,7.715228238138443828e+00
6.385506391869273379e-01,9.138033072994300454e+00
9.082611506743059060e-01,6.699935498270235712e+00
-3.048581612804111551e-01,8.295925966104768179e+00
2.975507399258802144e-01,3.510057321616342207e+00
1.752742838730282804e+00,1.901519862090585633e+01
-2.275665751368943113e+00,-1.911800891129701085e+01
1.943886858264757933e+00,2.246112782611548297e+01
-6.714441373027665305e-01,5.918026957112720865e+00
3.702063970604599352e-02,9.748300576958190078e+00
-1.266672457908021077e+00,-3.361286447776138608e+00
2.235797337914022798e+00,4.108710744801722115e+01
-5.908411124384913560e-01,4.055299325682360845e+00
2.351064369350587935e+00,4.711463307691298752e+01
9.152531107619710227e-01,7.055404381861149155e+00
1.744098127722103042e+00,2.620702900008775771e+01
-2.078836166377879824e+00,-1.184629233614722921e+01
-1.899037932868375300e+00,-1.071514162187127539e+01
-1.933005081135275027e+00,-1.003046350126561848e+01
2.316233369261061215e-01,3.718595132189745911e+00
-2.386282691827174229e+00,-1.481146587287950567e+01
-6.707448673498187519e-01,8.695215549842467695e+00
-5.465354876248913474e-01,7.643687145656772763e+00
-9.947130972762561196e-01,1.178977224792269407e+00
-7.133839033247064698e-01,2.654455196486813495e+00
-1.737937115387025999e+00,9.307945722085984031e-01
-2.532492131312186867e+00,-1.678038928839387367e+01
4.170332125677444490e-01,4.255943316729847048e+00
7.949109115843363549e-01,1.078203574758417105e+01
1.763360614997025344e+00,2.163304543998640028e+01
-3.525435269684362716e-01,8.253704645347395008e-01
9.851839108638404952e-01,1.042244924441622445e+01
-1.103826847156081231e-01,-3.441468114658485788e-01
-2.238534965028459389e+00,-1.575074870197771659e+01
1.840210011280413172e+00,1.375349093547368895e+01
-1.684755415559628711e+00,-2.098792897495127097e+00
4.759700135120639164e-01,5.872568754934803792e-03
-1.649452700484835832e+00,-4.878647375404465691e+00
1.353349503953661603e+00,1.908411179410803271e+01
-1.142554327688496851e+00,1.422530314928739692e+01
1.658894789293880123e+00,1.346668775814144858e+01
-3.282823458023079177e-01,-6.881668696224402915e+00
-1.268584465136441297e+00,-9.426803025319127727e+00
5.425820302335258027e-01,8.886894660383983791e+00
1.782015286040769197e+00,2.183240290792381089e+01
-1.066387708511456589e+00,-5.354686040832826954e+00
4.348711992458537123e-01,5.173207605751537486e+00
2.010247043847066539e+00,2.865461374591664523e+01
1.674238859073717389e+00,1.470766964982852443e+01
1.410705586806493050e+00,9.856335787093261303e+00
-1.846835139006988369e+00,-1.312980657680382279e+01
2.018227772264024278e+00,3.142039575737246082e+01
-2.469541938485496080e-01,3.204294603326739210e+00
-1.127117295518895279e+00,8.721468288811504710e-01
2.863665297116521624e-01,5.629972100018088454e+00
-8.269321230271271528e-01,5.221424915491278185e+00
-1.689542123726352596e+00,-1.534423959125062709e+01
-1.210950837809814384e+00,-3.082073256007119788e+00
-1.525209825138133413e+00,-1.396422631963627259e+00
2.114811999276491772e+00,3.366797689245590419e+01
1.098792269038808112e+00,1.908727627477841082e+00
5.617614992181649974e-02,3.529074713185459622e+00
8.855836038239507380e-01,7.743043985534804108e+00
-1.267496605088198169e+00,-1.903509707613422197e+00
1.248231350396155293e+00,2.623914414912808013e+01
2.768445911371131829e-01,7.078561882206586553e+00
-4.256283500573355139e-01,-3.179742338209677222e+00
1.540889324786741010e+00,1.709860262170419887e+01
1.226408157814810274e+00,3.643291833566069116e+00
1.821207224035958250e+00,3.558369060212017132e+01
-1.066104460812709043e+00,-2.079296270823347115e+00
2.174398170584341372e+00,3.559050620832603329e+01
-1.074067490503715527e+00,2.642788369394374115e+00
2.013074149048616202e-01,3.825906472391920943e+00
2.330723987027235822e+00,2.947038273590436930e+01
-4.272296503145447955e-01,-6.375603390606476850e-01
1.792963015400007354e+00,3.828513674883525653e+01
-1.824705015751787007e+00,-2.261954259438687664e+00
-1.059001749099272582e-01,5.845748164542511560e+00
-1.932919840688330781e+00,-1.391904118413017066e+01
3.279490342036444073e-01,6.641398786823295985e+00
1.984143717514271987e+00,2.190619071008207897e+01
7.856990700180649378e-01,6.508388874281100911e+00
1.750429359303377730e+00,2.707332933901260930e+01
1.329846253642089637e+00,2.447424482869708484e+00
2.133507898824470228e+00,3.435842530558041830e+01
1.143807117824800823e+00,1.159368789696606150e+01
1.125397463690019473e+00,1.260094736979995567e+01
-5.476338753037509610e-01,-3.297781817761955558e+00
2.310021128576587479e+00,3.792412579481240442e+01
-1.744308567999196535e+00,-1.376956216567099034e+01
-1.380707185958548466e+00,-7.529851144801490426e-01
-1.490593621468486729e-01,2.169644768603670837e+00
6.513024208909647950e-01,2.080168298550272965e+00
5.132007221643778427e-01,7.877586157206426520e+00
9.898803344784589120e-01,1.189575371078681343e+01
-1.406077044106256002e+00,1.934526400058695916e+00
-1.963829720952235680e-01,1.394641788214201839e+01
-3.763475862055771781e-01,3.885234813511083019e+00
3.956046245335648193e-01,1.076250232904611615e+01
1.352130545517720828e+00,5.993988751715717989e+00
1.286116421202952442e-01,2.968080629220396283e+00
1.395808967541802392e+00,1.442885772257420740e+01
